lat,lon
56.21567342148421,10.26107095214568
56.04001023723138,10.25337709532655
56.29788337211389,10.17144530671994
56.17843316315434,10.18312828285905
56.15563350922611,10.13685804091288
56.15901188541717,10.14096619056811
56.17494401430455,10.16635177549307
56.17496058314818,10.11529340656064
56.08279380908093,10.13916922008816
56.11440417846489,10.09273486173719
56.16794150880128,10.15246069228627
56.0675590078016,10.19244152817705
56.17928740355503,10.17755562609811
56.11288035728045,10.16873765717382
56.04992515909733,10.17971537777925
56.24262634060325,10.25813667246743
56.10309081050966,10.07682266834102
56.14985831915821,10.21331010857715
56.09007024996649,10.19392479268445
56.23458932047117,10.33546940715861
56.21197654647941,10.04034711326557
56.20998776539084,10.24321895647487
56.21455323449216,10.18122305385489
56.23086520915809,10.24439585599979
56.23837978046055,10.15827528995045
56.1079538737776,10.17897099830549
56.14500656137389,9.996650882830323
56.16478195913909,10.19898440259488
56.14987071081455,10.24730771744975
56.13569925460801,9.998739316193207
56.18856609093856,10.18832983341012
56.18035655469951,10.09531729194635
56.28458572387268,10.12641712493661
56.21966918680805,10.19016100094545
56.19981279972988,10.19804505027159
56.21786578217184,10.26723529409565
56.15066408773578,10.13505414149408
56.03764414013639,10.0868673205172
56.24250890457531,10.25822198397945
56.19796788522441,10.17034570263342
56.27467482142534,10.31217044752041
56.18136825010149,10.16889170881635
56.04175255982346,10.20752793426522
56.07831111327174,10.09913568248655
56.21939217383784,10.1395959753317
56.16854080039301,9.988529411734861
56.06285687823458,10.09043935288685
56.11477942332858,10.20509957051295
56.08911447343645,10.22968124528243
56.21093917676592,10.23872049838453
56.12849886854831,10.12037499691062
56.19288191030262,10.10752861324456
56.29334706592715,10.18030339441711
56.26514395378733,10.26091242192402
56.17667529309185,10.19938455382372
56.20900972406483,10.05432436990341
56.11403577224326,10.1814314107063
56.17716587546663,10.16255527722169
56.26829232120532,10.18823232032213
56.22644528814244,10.2199762311982
56.02535716908228,10.21697939135337
56.23685313027457,10.23362972694851
56.20414954219755,10.18080213354072
56.1675444564494,10.17166628564234
56.09247878047051,10.13404072472755
56.27860502768701,10.29229953698771
56.10247697040077,10.15617516718794
56.22944533812039,10.22443775973852
56.24209670915382,10.32786368313141
56.11702139746492,10.20106539769932
56.1531389654975,10.03510385170464
56.16909057268258,10.16153357758781
56.1738347572585,10.12404717433092
56.16979127749506,10.13980902368476
56.050417854721,10.12859258958424
56.11328502626898,10.14647773311711
56.13956720913753,10.14186786989558
56.13879735768455,10.21072385905064
56.23761761275959,10.22040024191033
56.18873719616064,10.20510050737636
56.13087787500182,10.10076469596283
56.11221563783734,10.15997272009632
56.19380236226466,10.10221638045534
56.29768390581196,10.1836216462692
56.16108337158349,10.12252332021496
56.25522515004969,10.30518277268998
56.21742950076324,10.28748688457907
56.15475621274184,10.12512531076438
56.13511865068885,10.19858103693955
56.12265881602591,10.13511361173215
56.2347370114795,10.30883009318537
56.20917640891823,10.17313026650187
56.02220657992633,10.21634857903874
56.11104955672902,10.15680015012659
56.07534630076488,10.14861005406193
56.03545281305212,10.1952989634401
56.11867110610667,10.14163515956019
56.29765279718801,10.25851212811204
56.24635892211484,10.33693265114836
56.19825676389534,10.20279900972893
56.10939945417923,10.16351354642229
56.04736533202588,10.26334992305569
56.17649163205638,10.18392090136702
56.11925947227307,9.985077759144092
56.2613782518571,10.32461828677834
56.12507899578454,10.13886757582816
56.08929346463362,10.12910002475383
56.21590605813589,10.10313453577141
56.0375822691849,10.15273547535633
56.18012235696651,10.13480094231062
56.21578310281501,10.10276609327645
56.11069282651479,10.2158150158173
56.20218316567473,10.13408942996347
56.20367781538088,10.12538849493925
56.07044560471027,10.15566809366072
56.24708309006432,10.24993282373941
56.21459952662252,10.02695555344236
56.24280176704477,10.15808037105709
56.15828385984859,10.15593039401702
56.14846056971218,10.20572893286141
56.13339677714926,10.16427624339889
56.15705938757674,10.14200945606488
56.24998913816908,10.2067774542631
56.03639056511209,10.2417449230105
56.17545048250132,10.06597060759727
56.10690316022782,10.09600783843183
56.18906879413641,10.0913233566945
56.16671023210098,10.19427260539761
56.03927638903522,10.19408108717547
56.11168513666177,10.21628476604549
56.03240095936572,10.13201554776685
56.16991308669151,10.20092699303342
56.15196321944319,10.011592259424
56.14610646543063,10.19520720512902
56.20849414948297,10.04937517706947
56.25829643279661,10.27822511686032
56.22595970421246,10.16264363500983
56.17062756637736,10.18250243306889
56.09669288054982,10.17876583651958
56.25696003734022,10.3079562614059
56.19107326849154,10.19420334835203
56.10210135959352,10.15437241156935
56.22744754118997,10.23609973412959
56.2916421288383,10.15077700394475
56.14233125983482,9.998396117102898
56.09880210760273,10.12210342142866
56.13394702824647,10.20772829543576
56.10337467471647,10.20793184243022
56.17598762622284,10.10030995895234
56.03563757730457,10.23961881560062
56.1757052206686,10.1644355684023
56.18093742683641,10.1826308823978
56.2273342097246,10.25290173820996
56.23188741179695,10.24554849691975
56.2365559799948,10.30907382492752
56.22790506434449,10.21826149356469
56.15965984517049,10.1148913161175
56.10630919936978,10.04825891054707
56.05874474435382,10.08961220689719
56.24234519144229,10.19358281730616
56.2655273224928,10.22266147179704
56.23596538731827,10.21587697841601
56.10437994783177,10.16911588718824
56.23910834982019,10.23495084948452
56.19844613080496,10.21371596619546
56.20153900795739,10.24668467091462
56.32141833601159,10.19429364385858
56.23679172172385,10.29967906220337
56.17762699480609,10.10584452569828
56.18296288354566,10.18184775562614
56.13605642660311,10.04033028540399
56.15924777558114,10.20593772148761
56.22134624762401,10.2983755260132
56.26363339541136,10.24251082454233
56.11658509026821,10.13659337456013
56.2299513363619,10.29449478406905
56.08661658414096,10.11513443600698
56.12962435885063,10.09706262366119
56.14871854167964,10.13640016078494
56.04975399990605,10.18688565022749
56.15163009820833,9.997161088836876
56.20793102460806,10.23780600640718
56.17952134160037,10.20484074253324
56.19062428629454,10.21862364684294
56.20571417677966,10.25745081172525
56.13234451324254,9.994540091464442
56.1304585365617,10.13827728213358
56.10251579589155,10.16839796557588
56.08454261333949,10.15196547046144
56.09584763452249,10.135952395778
56.10575362504489,10.23334404514281
56.13784469430068,10.17635088858277
56.21840177192167,10.19367495804103
56.18960240633427,10.19481275931654
56.07484461249169,10.20871065317556
56.11920765474113,10.20102149157538
56.17818775202297,10.14778378609046
56.14836414586289,10.1990359608479
56.13091887954,10.13856032310184
56.30357905790529,10.25122965520403
56.17222198472826,10.19168121055016
56.10934085148096,10.01924675128138
56.15683290452219,10.12198421864556
56.02731617328172,10.1872894164429
56.2565093879359,10.14253927020059
56.15548040146638,10.18047970630382
56.11998628034618,10.14509967947152
56.02238981039916,10.18041390929964
56.03711917247161,10.07930201367884
56.19627857744139,10.20985627038617
56.19641335679758,10.0689779830097
56.26508657543599,10.28220466829807
56.23570204709232,10.1911133444857
56.1208952388903,10.13365786436005
56.24989135645838,10.28166651935765
56.16366004391715,10.20044701782822
56.2077816270091,10.17948675460845
56.23548325919378,10.3028947212097
56.20804571795579,10.20755190430568
56.28084909780154,10.12550936132917
56.15937831491629,10.13373374962077
56.24760860420629,10.24964287028032
56.0350907030686,10.19605111060211
56.16521344636643,10.17666870363819
56.15327389526744,9.998509285069222
56.00599106384396,10.05463241148925
56.21050853261463,10.16727824027511
56.23346274130054,10.1249275991405
56.17196677809658,10.18669604995936
56.1401964744667,10.01913122381246
56.17667843751595,10.09773061657088
56.06542470237693,10.20740703654947
56.26944576504681,10.29378570867352
56.12426265654415,10.00795738445951
56.19424600540883,10.20626788792238
56.10770659484076,10.03171777518614
56.18763471912072,10.21457052242766
56.24893817695644,10.29699057629625
56.31477434268555,10.26578918544366
56.0715741445163,10.16303022663852
56.0604913603623,10.11490605977486
56.05077187148788,10.16698383865686
56.09745637669034,10.12777620265757
56.24309579287696,10.24463527074775
56.21062417028057,10.24061973130609
56.14956246735618,10.0029957922983
56.14992617966654,10.08297546635067
56.06803040532342,10.15696240706645
56.2476848611391,10.26246481514133
56.01281350629283,10.055845734381
56.08589150054114,10.22125450716405
56.11445936363929,9.99075872890141
56.17462334780036,10.18338858226129
56.26508548344111,10.26617771841931
56.32402232236691,10.20214995735476
56.1763926402767,10.11537151231571
56.06044678017644,10.2113860003951
56.1814498778433,10.10323098865485
56.23723100000419,10.23570232430072
56.26048020733262,10.33600630173492
56.13876086310209,10.17630796197004
56.06345003249826,10.20656528499931
56.12899802936593,10.14748264643436
56.12288855178674,10.1316318632959
56.10902642515835,10.2165846272573
56.15373958625683,10.11284851923272
56.15426962464702,10.11424152277745
56.10809342509852,10.16699096884189
56.20229739734315,10.27635852621093
56.2072237778359,10.17045564138695
56.12713224631429,10.14281506297538
56.18474884762178,10.20010814603929
56.17236581874526,10.12332443423491
56.14446992080551,10.192103944612
56.12571725910669,10.12262534602005
56.15819070651272,10.10626470107907
56.20838474249213,10.24894761911921
56.24606897071904,10.23117763071927
56.24553405513502,10.27108239135038
56.0439249656465,10.19281552423568
56.19771000269412,10.2121226856687
56.11085968949791,10.20258410554158
56.15028673369137,10.10768901273464
56.10679724870315,10.03207058079521
56.16565496186267,10.14662555883115
56.08327101779446,10.12200669991307
56.1751975147729,10.12212862021861
56.13202292161591,9.96444149255628
56.26658539801574,10.2997419530099
56.22433880457429,10.23381382911723
56.2663068625941,10.26758674461938
56.01878117023232,10.23014393733472
56.11516392785452,10.21401461375509
56.19637431063626,10.00148078735581
56.13777004974937,9.991849266456455
56.07622335276168,10.16443493117502
56.15072213277563,10.18718996549051
56.29729836238483,10.14711721329029
56.18251920525752,10.05703680684685
56.16938130614246,10.20623968699048
56.13205298887512,10.04038305401088
56.12934908796832,10.12439811857783
56.035371151767,10.07268702710023
56.11064369882785,10.12026020278206
56.17471357884359,10.1125772463091
56.25088498230988,10.20152215220581
56.0729315950146,10.16686259357719
56.17801010660857,10.16731378548715
56.27027891525222,10.28352219714673
56.12229105499068,10.00653095183907
56.11452567424718,9.985534773583648
56.1169357560548,10.12198604478909
56.14254284212675,10.23069800356005
56.23434055536254,10.24662054315085
56.15232602365287,10.02194715358293
56.06613338712842,10.15832348549855
56.15568408742568,10.19457643654904
56.01802042132987,10.12760155169618
56.1832820752885,10.23553444393277
56.17612698330944,10.15829258273713
56.14842073732814,10.16132410015809
56.1703198138238,10.18144689575787
56.14439585237078,10.17284430077907
56.19890606096175,10.23491089131723
56.11563287417314,10.13428586382805
56.06094500665849,10.16690869007153
56.10428102500965,10.18650095219333
56.07220831893146,10.16860754823036
56.23419221688236,10.31054531518581
56.11616195002348,10.03768676097569
56.09430023737136,10.17821234902161
56.20408085506762,10.2513914471307
56.16698589040225,10.20396552042846
56.16806018298197,10.05865239013423
56.11381755533883,10.13022463566638
56.1605953071544,10.10284296751244
56.2420800214499,10.12977552217082
56.20753397234564,10.09385167873162
56.16082888546146,10.20844005945541
56.21555814462771,10.1496992483564
56.25623102022533,10.30449440874431
56.28102284619529,10.21665116241085
56.26888589928904,10.30789131570083
56.06055234787598,10.22383337083754
56.10043201564288,10.08234710795596
56.1071506745923,10.1335096824743
56.0598740496587,10.08831383150075
56.16282398088058,10.20279749812849
56.24961412033755,10.32260671652729
56.17560586823395,10.20980707030266
56.18511950208243,10.20634815405345
56.17337128540036,10.13895125833692
56.08772088837433,10.07849833393042
56.25050770088709,10.26666851615191
56.03935823755702,10.06156942690223
56.13514131785577,10.13934205628278
56.22557742684754,10.16274636522892
56.11985388584476,10.19375717910443
56.16534404156247,10.10796428653141
56.1029652815657,10.16341928676786
56.29514923595718,10.26023587461566
56.21471825911371,10.03601870432675
56.1215133378883,10.05984004020892
56.26286275676808,10.32630694497408
56.25451318383416,10.14505520027749
56.05887502706607,10.1550010525906
56.08080140997654,10.10037717121809
56.22958154561261,10.23720068718262
56.19683452602283,10.2023406155346
56.20917174028614,10.04897011859717
56.23767771000166,10.25157745313968
56.18765206626027,10.03443490143188
56.0830959689461,10.13794117305681
56.06288057172314,10.14681200428533
56.10776534287381,10.17271180270466
56.16102646580718,10.08113904691711
56.14067980184162,10.21488096120807
56.1550414202835,10.17402050255651
56.31711784646173,10.20709454812936
56.17817164661159,10.22084762311387
56.1204638622072,10.17361166127849
56.18400803563859,10.09895972582288
56.25767464247887,10.34446116635356
56.21799701457006,10.26154442972799
56.02962856656294,10.25040731495913
56.12267657407008,10.19452429573214
56.14220586444452,10.10766396736413
56.31039506442411,10.23245586454264
56.07242743822482,10.16474000209033
56.17151450713426,9.988103039137533
56.16461780370255,10.05667401338859
56.16965987296717,10.16071208186483
56.23528514634524,10.30646252251791
56.09017646467962,10.08080471425194
56.06324081741739,10.15280415764473
56.17355557715702,10.17139397999086
56.2342558896063,10.32235546355319
56.18387760795139,10.22441213314026
56.21442601586575,10.17010285494035
56.04042747492238,10.20431648853142
56.12820908610617,10.16466190027343
56.26435611962084,10.30333789441919
56.17542208156604,10.20897946879468
56.15810879090252,10.10983827993795
56.06728458859465,10.1904646194951
56.18702902256774,10.11576512449607
56.02516292314105,10.14974247974403
56.09260998724485,10.16114296023364
56.23262554480507,10.20946582513984
56.19196921972452,10.089660144419
56.07415342248468,10.19239847889435
56.06743669984192,10.20708400226729
56.25429056188651,10.26044741306145
56.21836795632492,10.14636672061155
56.15490717981522,10.1117778587586
56.16778350431986,10.12248388877194
56.16606906137857,10.15763373489119
56.16063987733784,10.22273815977102
56.30411182022645,10.19466206971738
56.24525435003172,10.22978792452698
56.09521934945002,10.10745207691125
56.124051382304,10.16342257519724
56.15640218825943,10.0447277541359
56.18115854477168,10.11477964162248
56.20451091754783,10.26590656558621
56.2449726661655,10.27396567391849
56.03857004710703,10.26986064850213
56.26814055664907,10.30541018932028
56.15717699886078,10.16464543819252
56.29159255502363,10.3145491301147
56.03873313422847,10.0956390239881
56.11413702464417,10.06341380756015
56.15956900421702,10.20775968354069
56.17840177962155,10.1992920383279
56.053499364773,10.19634466637458
56.18863238402481,10.20289353192785
56.23568037994244,10.23198373109605
56.12127161163127,10.0806966324716
56.3166292527029,10.19476132961542
56.24903531777651,10.13734104089356
56.25647013625893,10.17176793886149
56.24816479483538,10.26769894828933
56.19652964984022,10.21603333244427
56.0246217147803,10.15172799191901
56.22207898685181,10.16241006567377
56.00937258103539,10.06017382509072
56.24881330070534,10.2089480569914
56.02792192338746,10.11732042932773
56.28208053763361,10.36760942127056
56.18995499729736,10.16812958708303
56.23165262166644,10.29508376425591
56.17652947140304,10.16792657386229
56.26654543334836,10.32861712284152
56.16918483157316,10.1192240899337
56.22987254274953,10.28115263478552
56.19430476239247,10.20495350692517
56.19652914341126,10.00130487616788
56.14487730176097,9.968965591225627
56.25096531028993,10.1916724071171
56.21288332355097,10.04503926971574
56.20789908327144,10.23004663801314
56.18977168463372,10.09503697475989
56.20996416382031,10.21750954373938
56.0551342787912,10.21203356174005
56.22634137426131,10.18726902270882
56.261952320486,10.13077034274681
56.1790802589447,10.19548393261548
56.17794626017325,10.14962057095907
56.13846046309254,10.18864993303911
56.16407828618377,10.19955923486306
56.24761672241351,10.1387679696867
56.12200112837093,10.05515075395592
56.29762579195207,10.25303259010087
56.30535112271232,10.21292386084091
56.1714925219669,10.17743834478966
56.17510840919677,10.11037417398326
56.08436061012096,10.13911652376724
56.16477269917144,10.09431250713682
56.22257047005995,10.05417131073981
56.18179194549731,10.09983414146016
56.20956290256701,10.13493423971247
56.15566105633122,10.10767135180781
56.17258517870163,10.07894708237992
56.17309569623625,10.18409791947152
56.17894248297301,10.21242595330397
56.21588949784756,10.03221868461293
56.17916401525761,10.17041011135451
56.11846835469387,10.03673945982413
56.23105221209237,10.29757900452412
56.14642229096552,10.00013323616162
56.11817454136492,10.16407132000632
56.20286496286531,10.12404825534414
56.21844609166454,10.14430436601401
56.14462608714791,10.20251763241316
56.14849908343223,10.17087653762556
56.11037223375578,10.13026230361888
56.20297623848371,10.18896526090868
56.14891231917007,10.21855094132664
56.05171995438521,10.15218388835009
56.27828832876646,10.29091489460513
56.15611177554936,10.11319765341069
56.17655552011691,10.17482907732106
56.23977160186764,10.24900446248478
56.28422193871503,10.13806820491042
56.11669588855806,10.20902070421177
56.0409613751826,10.20200097987257
56.03981576351477,10.08719959643637
56.32551091064203,10.21724612023365
56.12168130929314,10.12204578610693
56.18850148235573,10.04187835014437
56.16965342342257,10.06921846027667
56.21377309508606,10.28768309758474
56.19110100970804,10.09180652024333
56.12534047584372,10.16044506509768
56.23907099084334,10.32633032454007
56.23698748120905,10.13018629381653
56.14869073272565,10.16800071133499
56.20156315078186,10.23566985457168
56.17277722794718,10.13904971386808
56.25911694563422,10.25364198278625
56.12015753119336,10.13371946076913
56.16162763587903,10.0828983669505
56.04463161110122,10.22411009785817
56.25594799791467,10.15309320030135
56.16768391772167,10.02772726169379
56.24956578478906,10.15645347596817
56.18011311054516,10.10230288630469
56.03288601924186,10.26848798111038
56.10357005756873,10.21373595593393
56.05590427077519,10.20938762184976
56.15166355314359,10.21457685345333
56.22102611348382,10.1607588696803
56.20480696762727,10.27973436017881
56.25119405876938,10.12701741087822
56.19274495779526,10.18018686692874
56.15820973696896,10.10096829436193
56.16171357719536,10.20335309660066
56.10641490361204,10.07010595584564
56.19759506577742,10.18588723330394
56.23125250442005,10.25118264355385
56.23575402945755,10.23909775989307
56.18173759731817,10.22938170134723
56.13267694270321,10.17469579197111
56.00349029700288,10.03205882261278
56.20398833073597,10.27868959233059
56.16907467341795,10.16886798874168
56.24306368718462,10.19813539638048
56.10137335996186,10.19701892033265
56.23022783911965,10.30458064280707
56.11686871958416,9.998150774172943
56.1338233521039,10.16803183618462
56.15401770493813,10.12717503705185
56.11701769124547,10.13790627675507
56.18029241336885,10.10257897385546
56.11598690187538,10.1571245834281
56.1751357569868,10.17932217984599
56.19487988156445,10.20658515171765
56.27408070749517,10.24257258330231
56.20586170927162,10.17688987960105
56.22556607011639,10.23658405790447
56.0598999168397,10.21587990795639
56.06587146537519,10.21363778486632
56.23167955572766,10.12433751478739
56.25111372523721,10.14980492543287
56.10783999744687,10.05711929156069
56.18342083328695,10.07405107416686
56.20400959788651,10.13320326407151
56.11779723134199,10.09173857369967
56.24131781873743,10.2473180952969
56.17927515270576,10.17387428371161
56.29223106130337,10.13415002729078
56.1474322750675,10.12244018716889
56.22788221430344,10.18018153905437
56.13626171248363,10.15993038807765
56.15384575958124,10.10138335448117
56.13733399157788,10.1169581585588
56.09095287055119,10.13441268412705
56.27270741112342,10.19656480164344
56.05567527863881,10.20395829514967
56.14401432922163,10.09969071604451
56.20910970563331,10.05355088751774
56.24554436816315,10.26125285809579
56.18783539028185,10.17414170978548
56.26286374388882,10.22032183630566
56.2061954931083,10.23859772689602
56.13217835402286,10.11122952140036
56.17289661017277,10.17953214645166
56.12720963619505,10.03446526936818
56.18527844827419,10.0967363926446
56.10219407919443,10.21354626648263
56.10521369685637,10.09652536559751
56.29887352752973,10.16087386506685
56.12805951734455,10.16170260055358
56.1895832501262,10.12626390471283
56.15865684093952,10.06000865318456
56.20355747035347,10.26146758976832
56.18289475704946,10.12108494282067
56.19126594805775,10.21820217758213
56.26043868959341,10.31371622549003
56.23759980895962,10.21531161829964
56.13379470937851,10.14683571785232
56.03666096011239,10.1848250048501
56.00429362376136,10.12432586844116
56.08716008939962,10.21981879587336
56.18899072587607,10.10331293597451
56.15420228684096,10.17129376653232
56.22897088519767,10.24729465230875
56.16718630569395,10.11266255563223
56.19631069968518,10.19907889461948
56.23923252762653,10.19891133546134
56.19006629746796,10.0898729394677
56.01423317602331,10.06807819796142
56.2793921805249,10.31605459277363
56.18163403333745,10.0746789261311
56.15059348657181,10.25067740527231
56.06612539420008,10.16058519213319
56.26112944801662,10.30454905340718
56.15622174751022,10.19011845098583
56.12726579606333,10.11536221799377
56.17323768826688,10.12100232290637
56.22375777196527,10.21818755024761
56.25062536680817,10.13961515649717
56.14734042681845,9.986001151914706
56.14742327003194,10.18661198193564
56.11229282180577,10.16094027955236
56.29792478845427,10.17227133571602
56.16225311106042,10.09329887443051
56.25196233818831,10.21261101532101
56.13258841323246,10.20641668869104
56.09928033602679,10.20907444106833
56.11668373794105,10.14632832463114
56.15735240545421,10.06537387690862
56.22246888566197,10.16166296249694
56.09225088146347,10.08764106291931
56.16607451980836,10.20197644548382
56.1679893830063,9.988399038792956
56.2275488313277,10.25347796432171
56.153565505773,10.14472342298842
56.18928997649407,10.16460049665795
56.0632150068455,10.08960334233262
56.2023056818487,10.08803900276119
56.2260385345215,10.15340261498063
56.25572528381056,10.15473754384042
56.11693224218428,10.06862622546167
56.16261323735303,10.185808183921
56.26497214888897,10.26663918448008
56.12022866079429,10.01749646939178
56.16294369193788,10.12251722376885
56.15318844815351,10.21415715925467
56.15200629840098,10.01205200886148
56.18543701114985,10.21313460941116
56.11486782829619,10.1772088519959
56.18897456919809,10.16816795705127
56.12879509783495,10.17836725086544
56.18730504870722,10.12563194865423
56.03783719731055,10.09696471801247
56.14534057724311,10.14991649974766
56.06648841450021,10.22082390404461
56.13048469711538,10.2031130849424
56.08928486948614,10.24306634048678
56.12662638920015,10.10874372551467
56.12291094873407,10.09763428131897
56.26589421411061,10.22067556757813
56.06264469009731,10.21112711967951
56.09176167851791,10.13690818944823
56.12376069359318,9.989388055052565
56.20542020752068,10.22500522759151
56.30870601949189,10.23336791838212
56.27165705703568,10.31648272169853
56.21287111662031,10.28161670175243
56.12947890915846,10.04532691796254
56.08373391780358,10.23720434556135
56.21357256820826,10.26377988386151
56.12892095942864,10.13477016154678
56.04402612377985,10.20894028705223
56.23988832027182,10.29861191298677
56.22814642134869,10.24001252349249
56.21777475729382,10.06048067902903
56.15013895964977,10.24773689715705
56.15923006770803,10.11987112329839
56.16272452956571,10.13755521607425
56.22543367889006,10.1962559365745
56.05907728148386,10.15268637623374
56.0464624043918,10.19439486149986
56.21604840446763,10.07795192243948
56.20036080224852,10.10327650015186
56.10998827593107,10.11002162347471
56.17292440228652,10.13819652579629
56.21407689095391,10.26639611736834
56.10135594050939,10.21091339881919
56.20939216370059,10.28412322265902
56.15424272505439,10.19056500486412
56.00667498992478,10.05535534530935
56.21315374027818,10.0419998147428
56.09278092061908,10.11057072022312
56.19183229887616,10.10675503526739
56.26785736098552,10.21283366161808
56.04270582252458,10.0884239470224
56.15587334357546,10.09410868857639
56.1749934741646,10.21427143201219
56.09139964296875,10.0783334828631
56.1778310589882,10.0486730793886
56.18553756009783,10.21232760247381
56.30693086947841,10.26282324970704
56.27565463335641,10.21470194889991
56.11630595080474,10.22540297764597
56.15753745252456,10.17643314255473
56.09778523362101,10.05693969098101
56.16632061752532,10.2023741386608
56.16445916395239,10.08347133318704
56.1953148348821,10.11013368356348
56.11841366151618,10.18826394747339
56.10801146160301,10.12570365482805
56.12596018678396,10.04258401718387
56.25736988351166,10.13858789200719
56.21014508469233,10.10284654521341
56.13303679022371,10.20697772133848
56.14176833888019,10.10879633028682
56.02633774813372,10.13188062922649
56.30750803191754,10.20953790802158
56.1441693455774,10.20686093641407
56.21450489273845,10.18187290015963
56.21137411935335,10.27049249579863
56.08943968183552,10.12930585385951
56.16103165323401,10.09441796188442
56.17835907914096,10.15316958805141
56.22443489131936,10.29222954553392
56.2085034618915,10.23835335080234
56.0731408907232,10.15192927328216
56.13234348950116,10.16154640472987
56.13206414128364,10.17157511233002
56.25172365544638,10.27538240799929
56.1984511056311,10.16745827030454
56.24624523821598,10.20230082999813
56.08559151087438,10.15242254813805
56.11492806809501,10.21527545977134
56.2174294597289,10.18917393666877
56.1553707009858,10.12732717943861
56.11057295586924,10.21859265295297
56.28436365037268,10.19258481607881
56.19473223185092,10.18356273997816
56.09282502309775,10.13797344562077
56.10536525370821,10.11458278954508
56.11909664968693,10.19601221257946
56.10566892341457,10.06665136732999
56.11997058602316,10.20338093399569
56.20911787926794,10.246674724614
56.09034484984701,10.11552211196176
56.14472649132856,9.998559531346208
56.25524978861421,10.1373713905823
56.31115494396771,10.20513629112845
56.10900263626748,10.18726688195092
56.25573241792919,10.25821187682586
56.27759225046771,10.25453992940686
56.13648116891119,10.1515387744399
56.18993837071047,10.18267386006204
56.08725545589077,10.12279197257973
56.0816343673814,10.16570120877675
56.1665412211533,10.12078323328013
56.12622457526177,10.05845972265374
56.16059885213646,10.1831412853974
56.17086589904913,10.18109036854639
56.15884077161437,10.04572038100581
56.1790395325997,10.19335293895722
56.03225628460659,10.18728065888426
56.26101844570376,10.25160044691247
56.0839583718728,10.07532405232214
56.15578686680684,10.15336235283601
56.14388365364626,10.10515644774151
56.12259977870291,10.03368878333216
56.1611800597622,10.17291086667529
